DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2005-01-17 22:00:00,1.9,8.7,340.0,153.0
2005-01-17 23:00:00,1.9,7.4,298.0,143.0
2005-01-18 00:00:00,1.6,6.7,300.0,142.0
2005-01-18 01:00:00,1.4,5.0,223.0,131.0
2005-01-18 02:00:00,1.0,3.4,151.0,105.0
2005-01-18 03:00:00,0.7,2.4,129.5,94.0
2005-01-18 04:00:00,0.75,2.1,108.0,83.0
2005-01-18 05:00:00,0.8,2.5,125.0,87.0
2005-01-18 06:00:00,0.9,3.5,181.0,106.0
2005-01-18 07:00:00,1.5,6.9,341.0,140.0
2005-01-18 08:00:00,3.1,16.8,552.0,167.0
2005-01-18 09:00:00,5.1,20.3,671.0,175.0
2005-01-18 10:00:00,5.6,25.0,671.0,226.78671328671334
2005-01-18 11:00:00,3.8,17.2,671.0,196.0
2005-01-18 12:00:00,4.4,21.4,671.0,211.0
2005-01-18 13:00:00,4.9,25.1,671.0,226.78671328671334
2005-01-18 14:00:00,5.2,28.0,671.0,226.78671328671334
2005-01-18 15:00:00,4.6,26.1,671.0,226.78671328671334
2005-01-18 16:00:00,4.8,24.7,671.0,224.0
2005-01-18 17:00:00,4.9,24.5,671.0,226.78671328671334
2005-01-18 18:00:00,4.9,27.7,671.0,215.0
2005-01-18 19:00:00,5.5,26.0,671.0,216.0
2005-01-18 20:00:00,4.2,21.7,671.0,184.0
2005-01-18 21:00:00,1.5,6.0,339.0,152.0
2005-01-18 22:00:00,0.1,3.3,135.0,104.0
2005-01-18 23:00:00,0.2,4.9,167.0,104.0
2005-01-19 00:00:00,0.9,6.6,232.0,124.0
2005-01-19 01:00:00,1.0,6.7,273.0,127.0
2005-01-19 02:00:00,0.4,4.4,165.0,109.0
2005-01-19 03:00:00,0.34,1.5,120.0,91.0
2005-01-19 04:00:00,0.28,1.1,75.0,73.0
2005-01-19 05:00:00,0.21999999999999997,0.9,53.0,52.0
2005-01-19 06:00:00,0.15999999999999998,1.2,72.0,57.0
2005-01-19 07:00:00,0.1,2.5,130.0,89.0
2005-01-19 08:00:00,0.7,7.6,265.0,128.0
2005-01-19 09:00:00,1.2,7.3,314.0,152.0
2005-01-19 10:00:00,0.2,3.7,194.0,128.0
2005-01-19 11:00:00,0.23333333333333334,2.5,180.0,124.0
2005-01-19 12:00:00,0.26666666666666666,2.7,181.0,117.0
2005-01-19 13:00:00,0.3,4.6,193.0,110.0
2005-01-19 14:00:00,0.6,6.7,263.0,128.0
2005-01-19 15:00:00,0.2,4.3,176.0,114.0
2005-01-19 16:00:00,0.2,4.3,168.0,110.0
2005-01-19 17:00:00,0.7,4.1,170.0,112.0
2005-01-19 18:00:00,1.8,7.6,234.0,130.0
2005-01-19 19:00:00,2.2,7.0,256.0,135.0
2005-01-19 20:00:00,2.3,9.6,257.0,141.0
2005-01-19 21:00:00,2.6,7.8,317.0,141.0
2005-01-19 22:00:00,1.1,2.4,135.0,95.0
2005-01-19 23:00:00,1.2,3.9,159.0,97.0
2005-01-20 00:00:00,1.8,4.1,186.0,112.0
2005-01-20 01:00:00,1.1,2.5,102.0,74.0
2005-01-20 02:00:00,0.9,1.3,75.0,62.0
2005-01-20 03:00:00,0.7,1.2,58.0,51.0
2005-01-20 04:00:00,0.6,0.7,41.0,40.0
2005-01-20 05:00:00,0.6,0.9,50.0,45.0
2005-01-20 06:00:00,0.9,2.9,189.0,93.0
2005-01-20 07:00:00,1.0,2.7,182.0,104.0
2005-01-20 08:00:00,3.4,14.4,636.0,162.0
2005-01-20 09:00:00,4.2,17.2,671.0,169.0
2005-01-20 10:00:00,4.4,17.4,671.0,190.0
2005-01-20 11:00:00,2.9,11.5,652.0,170.0
2005-01-20 12:00:00,2.6,11.9,529.0,151.0
2005-01-20 13:00:00,2.6,12.6,438.0,150.0
2005-01-20 14:00:00,3.0,14.3,438.0,154.0
2005-01-20 15:00:00,2.3,10.3,378.0,140.0
2005-01-20 16:00:00,3.0,14.5,482.0,167.0
2005-01-20 17:00:00,4.5,21.9,671.0,204.0
2005-01-20 18:00:00,5.6,28.5,671.0,210.0
2005-01-20 19:00:00,4.3,21.2,605.0,182.0
2005-01-20 20:00:00,3.4,16.0,472.0,165.0
2005-01-20 21:00:00,2.8,13.0,411.0,150.0
2005-01-20 22:00:00,2.1,7.0,264.0,132.0
2005-01-20 23:00:00,1.7,6.4,217.0,120.0
2005-01-21 00:00:00,1.8,5.8,211.0,119.0
2005-01-21 01:00:00,1.6,5.6,179.0,110.0
2005-01-21 02:00:00,1.4,4.5,135.0,94.0
2005-01-21 03:00:00,1.3,4.6,178.0,97.5
2005-01-21 04:00:00,1.3,5.9,221.0,101.0
2005-01-21 05:00:00,1.3,6.6,284.0,117.0
2005-01-21 06:00:00,1.6,9.2,357.0,121.0
2005-01-21 07:00:00,2.4,12.2,469.0,138.0
2005-01-21 08:00:00,4.5,22.6,671.0,174.0
2005-01-21 09:00:00,5.6,28.5,671.0,179.0
2005-01-21 10:00:00,4.3,19.4,671.0,175.0
2005-01-21 11:00:00,4.2,20.5,671.0,183.0
2005-01-21 12:00:00,4.5,22.5,671.0,189.0
2005-01-21 13:00:00,5.0,24.0,671.0,198.0
2005-01-21 14:00:00,2.9,13.9,402.0,142.0
2005-01-21 15:00:00,3.0,16.8,415.0,139.0
2005-01-21 16:00:00,3.3,20.2,435.0,99.0
2005-01-21 17:00:00,1.4,16.4,570.0,135.0
2005-01-21 18:00:00,2.3,18.0,530.0,223.0
2005-01-21 19:00:00,1.6,20.3,617.0,194.0
2005-01-21 20:00:00,4.9,28.5,671.0,226.78671328671334
2005-01-21 21:00:00,5.6,28.5,671.0,226.78671328671334
2005-01-21 22:00:00,3.5,21.8,671.0,226.78671328671334
2005-01-21 23:00:00,1.7,18.2,671.0,207.0
2005-01-22 00:00:00,2.6,20.1,671.0,223.0
2005-01-22 01:00:00,1.6,14.4,671.0,216.0
2005-01-22 02:00:00,1.5,15.1,671.0,198.0
2005-01-22 03:00:00,0.9,13.1,572.5,162.0
2005-01-22 04:00:00,0.5,11.5,388.0,126.0
2005-01-22 05:00:00,0.9,13.7,497.0,144.0
2005-01-22 06:00:00,0.4,11.6,582.0,183.0
2005-01-22 07:00:00,0.5,13.2,574.0,193.0
2005-01-22 08:00:00,0.8,15.6,588.0,196.0
2005-01-22 09:00:00,1.4,16.9,645.0,208.0
2005-01-22 10:00:00,1.6,18.5,643.0,217.0
2005-01-22 11:00:00,1.5,16.6,628.0,226.78671328671334
2005-01-22 12:00:00,1.0,15.0,547.0,204.0
2005-01-22 13:00:00,1.0,15.0,461.0,192.0
2005-01-22 14:00:00,1.3,16.9,455.0,186.0
2005-01-22 15:00:00,0.1,7.0,244.0,133.0
2005-01-22 16:00:00,0.1,5.9,202.0,126.0
2005-01-22 17:00:00,0.1,7.1,256.0,138.0
2005-01-22 18:00:00,0.1,8.6,310.0,148.0
2005-01-22 19:00:00,0.4,12.2,391.0,167.0
2005-01-22 20:00:00,0.7,12.6,444.0,175.0
2005-01-22 21:00:00,2.7,21.1,671.0,224.0
2005-01-22 22:00:00,2.1,16.9,671.0,215.0
2005-01-22 23:00:00,1.3,15.1,565.0,196.0
2005-01-23 00:00:00,0.8,10.1,451.0,195.0
2005-01-23 01:00:00,0.7730769230769231,7.5,313.0,181.0
2005-01-23 02:00:00,0.7461538461538462,7.6,241.0,150.0
2005-01-23 03:00:00,0.7192307692307692,5.9,232.5,144.5
2005-01-23 04:00:00,0.6923076923076923,5.5,224.0,139.0
2005-01-23 05:00:00,0.6653846153846155,2.3,82.0,74.0
2005-01-23 06:00:00,0.6384615384615384,2.0,89.0,73.0
2005-01-23 07:00:00,0.6115384615384616,1.6,93.0,77.0
2005-01-23 08:00:00,0.5846153846153846,2.1,134.0,98.0
2005-01-23 09:00:00,0.5576923076923077,4.4,189.0,121.0
2005-01-23 10:00:00,0.5307692307692308,6.4,292.0,162.0
2005-01-23 11:00:00,0.5038461538461538,7.3,326.0,178.0
2005-01-23 12:00:00,0.4769230769230769,8.7,397.0,206.0
2005-01-23 13:00:00,0.45,9.2,371.0,191.0
2005-01-23 14:00:00,0.4230769230769231,7.9,305.0,175.0
2005-01-23 15:00:00,0.39615384615384613,9.0,328.0,169.0
2005-01-23 16:00:00,0.3692307692307692,7.0,281.0,180.0
2005-01-23 17:00:00,0.34230769230769226,3.7,168.0,124.0
2005-01-23 18:00:00,0.3153846153846154,4.3,183.0,130.0
2005-01-23 19:00:00,0.28846153846153844,6.8,217.0,141.0
2005-01-23 20:00:00,0.2615384615384615,8.7,245.0,157.0
2005-01-23 21:00:00,0.23461538461538456,4.7,154.0,123.0
2005-01-23 22:00:00,0.20769230769230762,3.5,141.0,104.0
2005-01-23 23:00:00,0.18076923076923068,5.4,210.0,134.0
2005-01-24 00:00:00,0.15384615384615374,4.4,140.0,105.0
2005-01-24 01:00:00,0.12692307692307692,6.0,191.0,121.0
2005-01-24 02:00:00,0.1,7.6,248.0,136.0
2005-01-24 03:00:00,0.16666666666666669,1.9,149.0,92.0
2005-01-24 04:00:00,0.23333333333333334,1.0,50.0,48.0
2005-01-24 05:00:00,0.3,0.6,43.0,40.0
2005-01-24 06:00:00,0.5,1.2,86.0,67.0
2005-01-24 07:00:00,0.6,2.9,152.0,104.0
2005-01-24 08:00:00,1.8,11.1,341.0,169.0
2005-01-24 09:00:00,2.0,9.7,355.0,203.0
2005-01-24 10:00:00,1.4,5.7,327.0,183.0
2005-01-24 11:00:00,0.6,5.4,240.0,151.0
2005-01-24 12:00:00,0.5,5.1,217.0,138.0
2005-01-24 13:00:00,0.7,5.8,191.0,127.0
2005-01-24 14:00:00,0.7,5.6,223.5,137.5
2005-01-24 15:00:00,1.1,8.0,256.0,148.0
2005-01-24 16:00:00,1.3,7.1,287.0,172.0
2005-01-24 17:00:00,1.0,7.6,278.0,163.0
2005-01-24 18:00:00,1.5,10.4,302.0,180.0
2005-01-24 19:00:00,1.5,8.9,259.0,169.0
2005-01-24 20:00:00,1.2,7.3,221.0,152.0
2005-01-24 21:00:00,0.3,3.6,142.0,107.0
2005-01-24 22:00:00,0.2909090909090909,1.7,93.0,75.0
2005-01-24 23:00:00,0.2818181818181818,1.5,71.0,58.0
2005-01-25 00:00:00,0.2727272727272727,1.0,66.0,57.0
2005-01-25 01:00:00,0.2636363636363636,0.6,49.0,44.0
2005-01-25 02:00:00,0.2545454545454545,0.4,29.0,29.0
2005-01-25 03:00:00,0.24545454545454545,0.3,24.0,24.0
2005-01-25 04:00:00,0.23636363636363636,0.2,19.0,19.0
2005-01-25 05:00:00,0.2272727272727273,0.2,20.0,20.0
2005-01-25 06:00:00,0.2181818181818182,0.1,39.0,35.0
2005-01-25 07:00:00,0.2090909090909091,0.4,77.0,60.0
2005-01-25 08:00:00,0.2,2.9,180.0,115.0
2005-01-25 09:00:00,0.7,5.4,243.0,157.0
2005-01-25 10:00:00,0.5,5.1,236.0,147.0
2005-01-25 11:00:00,0.4,3.8,297.0,188.0
2005-01-25 12:00:00,0.3,3.9,235.0,126.0
2005-01-25 13:00:00,0.3,3.6,186.0,114.0
2005-01-25 14:00:00,0.4,4.2,196.0,123.0
2005-01-25 15:00:00,0.2,3.6,167.0,107.0
2005-01-25 16:00:00,0.4,3.6,211.0,121.0
2005-01-25 17:00:00,0.4,3.9,194.0,118.0
2005-01-25 18:00:00,0.7,4.9,206.0,134.0
2005-01-25 19:00:00,1.0,5.8,211.0,142.0
2005-01-25 20:00:00,1.1,6.1,197.0,133.0
2005-01-25 21:00:00,0.3,2.8,139.0,106.0
2005-01-25 22:00:00,0.1,2.4,113.0,87.0
2005-01-25 23:00:00,0.12000000000000001,1.5,81.0,67.0
2005-01-26 00:00:00,0.14,1.1,63.0,55.0
2005-01-26 01:00:00,0.16,0.9,55.0,49.0
2005-01-26 02:00:00,0.18,0.4,31.0,30.0
2005-01-26 03:00:00,0.2,0.3,25.5,25.0
2005-01-26 04:00:00,0.22,0.2,20.0,20.0
2005-01-26 05:00:00,0.24,0.1,17.0,17.0
2005-01-26 06:00:00,0.26,0.5,42.0,35.0
2005-01-26 07:00:00,0.28,0.9,90.0,71.0
2005-01-26 08:00:00,0.3,3.3,227.0,136.0
2005-01-26 09:00:00,0.6,4.4,250.0,163.0
2005-01-26 10:00:00,0.3,2.8,219.0,143.0
2005-01-26 11:00:00,0.1,3.2,211.0,134.0
2005-01-26 12:00:00,0.1,2.7,189.0,130.0
2005-01-26 13:00:00,0.2,3.5,180.0,122.0
2005-01-26 14:00:00,0.5,4.8,197.0,129.0
2005-01-26 15:00:00,0.3,3.4,198.0,132.0
2005-01-26 16:00:00,0.3,4.2,203.0,133.0
2005-01-26 17:00:00,0.3,4.2,188.0,126.0
2005-01-26 18:00:00,1.0,8.5,294.0,177.0
2005-01-26 19:00:00,1.4,9.2,302.0,185.0
2005-01-26 20:00:00,1.4,7.6,261.0,169.0
2005-01-26 21:00:00,1.1,6.2,232.0,151.0
2005-01-26 22:00:00,0.4,2.9,154.0,114.0
2005-01-26 23:00:00,0.2,2.5,120.0,90.0
2005-01-27 00:00:00,0.2,2.6,117.0,87.0
2005-01-27 01:00:00,0.2,2.2,108.0,83.0
2005-01-27 02:00:00,0.2,2.5,97.0,74.0
2005-01-27 03:00:00,0.2666666666666667,0.8,62.5,51.0
2005-01-27 04:00:00,0.33333333333333337,0.3,28.0,28.0
2005-01-27 05:00:00,0.4,0.3,27.0,26.0
2005-01-27 06:00:00,0.5,0.7,81.0,61.0
2005-01-27 07:00:00,0.7,1.4,129.0,91.0
2005-01-27 08:00:00,1.9,6.6,336.0,184.0
2005-01-27 09:00:00,2.4,8.4,335.0,204.0
2005-01-27 10:00:00,2.0,5.5,318.0,185.0
2005-01-27 11:00:00,1.3,3.5,201.0,125.0
2005-01-27 12:00:00,1.0,3.0,166.0,104.0
2005-01-27 13:00:00,1.2,4.1,192.0,115.0
2005-01-27 14:00:00,1.5,4.7,198.0,126.0
2005-01-27 15:00:00,1.3,4.5,198.0,125.0
2005-01-27 16:00:00,1.5,4.7,223.0,139.0
2005-01-27 17:00:00,1.5,5.1,224.0,142.0
2005-01-27 18:00:00,2.1,7.7,266.0,170.0
2005-01-27 19:00:00,2.6,10.3,326.0,195.0
2005-01-27 20:00:00,3.0,11.5,343.0,202.0
2005-01-27 21:00:00,2.0,6.0,243.0,168.0
2005-01-27 22:00:00,1.4,3.6,177.0,128.0
2005-01-27 23:00:00,1.3,4.3,155.0,115.0
2005-01-28 00:00:00,1.2,3.4,143.0,111.0
2005-01-28 01:00:00,1.1,2.4,124.0,97.0
2005-01-28 02:00:00,0.9,2.0,94.0,77.0
2005-01-28 03:00:00,0.8,1.4,75.0,64.0
2005-01-28 04:00:00,0.6,1.2,56.0,51.0
2005-01-28 05:00:00,0.5,0.9,58.0,49.0
2005-01-28 06:00:00,0.6,1.6,105.0,79.0
2005-01-28 07:00:00,0.7,1.7,122.0,92.0
2005-01-28 08:00:00,1.6,6.2,274.0,167.0
2005-01-28 09:00:00,2.2,8.2,342.0,206.0
2005-01-28 10:00:00,1.8,6.4,296.0,184.0
2005-01-28 11:00:00,1.5,5.9,279.0,176.0
2005-01-28 12:00:00,1.8,5.7,325.0,191.0
2005-01-28 13:00:00,1.4,5.3,222.0,147.0
2005-01-28 14:00:00,2.1,7.3,279.0,174.0
2005-01-28 15:00:00,1.6,5.1,248.0,167.0
2005-01-28 16:00:00,1.3,3.9,193.0,138.0
2005-01-28 17:00:00,1.9,3.59,256.0,164.0
2005-01-28 18:00:00,2.4,3.28,288.0,190.0
2005-01-28 19:00:00,3.0,2.9699999999999998,300.0,198.0
2005-01-28 20:00:00,1.9,2.66,224.0,155.0
2005-01-28 21:00:00,1.8,2.35,219.0,153.0
2005-01-28 22:00:00,1.1,2.04,145.0,110.0
2005-01-28 23:00:00,1.1,1.73,115.0,91.0
2005-01-29 00:00:00,1.1,1.42,136.0,105.0
2005-01-29 01:00:00,1.0,1.1100000000000003,107.0,85.0
2005-01-29 02:00:00,0.7,0.8,70.0,60.0
2005-01-29 03:00:00,0.6,0.6,53.5,47.0
2005-01-29 04:00:00,0.5,0.5,37.0,34.0
2005-01-29 05:00:00,0.5,0.5,33.0,31.0
2005-01-29 06:00:00,0.4,0.6,43.0,37.0
2005-01-29 07:00:00,0.5,0.9,73.0,58.0
2005-01-29 08:00:00,0.8,2.0,125.0,92.0
2005-01-29 09:00:00,1.1,2.8,154.0,110.0
2005-01-29 10:00:00,1.1,2.8,140.0,101.0
2005-01-29 11:00:00,1.1,3.0,150.0,96.0
2005-01-29 12:00:00,1.1,2.4,139.0,102.0
2005-01-29 13:00:00,1.1,2.5,135.0,96.0
2005-01-29 14:00:00,1.2,3.0,152.0,102.0
2005-01-29 15:00:00,1.0,2.2,121.0,88.0
2005-01-29 16:00:00,1.2,2.6,122.0,87.0
2005-01-29 17:00:00,1.3,3.4,167.0,115.0
2005-01-29 18:00:00,1.4,3.0,165.0,118.0
2005-01-29 19:00:00,1.3,3.1,190.0,134.0
2005-01-29 20:00:00,1.4,3.4,176.0,125.0
2005-01-29 21:00:00,1.5,2.9,196.0,140.0
2005-01-29 22:00:00,1.0,1.7,103.0,83.0
2005-01-29 23:00:00,1.0,1.6,91.0,73.0
2005-01-30 00:00:00,1.1,2.3,119.0,92.0
2005-01-30 01:00:00,1.3,2.2,147.0,109.0
2005-01-30 02:00:00,1.0,1.7,101.0,82.0
2005-01-30 03:00:00,1.1,2.2,101.5,82.5
2005-01-30 04:00:00,0.8500000000000001,1.8,102.0,83.0
2005-01-30 05:00:00,0.6,0.6,55.0,50.0
2005-01-30 06:00:00,0.5,0.6,51.0,44.0
2005-01-30 07:00:00,0.4,0.4,53.0,49.0
2005-01-30 08:00:00,0.5,0.7,74.0,62.0
2005-01-30 09:00:00,0.7,1.2,113.0,85.0
2005-01-30 10:00:00,0.8,1.4,107.0,82.0
2005-01-30 11:00:00,0.8,2.0,101.0,77.0
2005-01-30 12:00:00,1.0,2.0,129.0,92.0
2005-01-30 13:00:00,0.9,1.6,126.0,95.0
2005-01-30 14:00:00,0.9,1.6,132.0,95.0
2005-01-30 15:00:00,0.9,1.8,101.0,76.0
2005-01-30 16:00:00,1.0,1.8,128.0,95.0
2005-01-30 17:00:00,1.0,2.6,170.0,118.0
2005-01-30 18:00:00,1.1,2.0,174.0,123.0
2005-01-30 19:00:00,1.2,2.8,215.0,140.0
2005-01-30 20:00:00,1.6,3.9,248.0,163.0
2005-01-30 21:00:00,1.7,4.1,247.0,164.0
2005-01-30 22:00:00,1.1,2.4,154.0,120.0
2005-01-30 23:00:00,1.3,3.5,186.0,130.0
2005-01-31 00:00:00,1.7,4.6,231.0,145.0
2005-01-31 01:00:00,1.5,3.0,174.0,126.0
2005-01-31 02:00:00,0.8,1.0,68.0,61.0
2005-01-31 03:00:00,0.5,0.5,53.5,49.0
2005-01-31 04:00:00,0.4,0.4,39.0,37.0
2005-01-31 05:00:00,0.4,0.3,39.0,37.0
2005-01-31 06:00:00,0.4,0.6,54.0,50.0
2005-01-31 07:00:00,0.7,1.4,158.0,109.0
2005-01-31 08:00:00,1.8,7.1,350.0,198.0
2005-01-31 09:00:00,2.6500000000000004,14.0,467.0,226.78671328671334
2005-01-31 10:00:00,3.5,15.1,584.0,226.78671328671334
2005-01-31 11:00:00,2.8,12.5,478.0,226.78671328671334
2005-01-31 12:00:00,3.1,12.8,563.0,226.78671328671334
2005-01-31 13:00:00,2.5,11.9,414.0,181.0
2005-01-31 14:00:00,2.7,11.7,398.0,194.0
2005-01-31 15:00:00,2.9,14.7,451.0,214.0
2005-01-31 16:00:00,3.2,15.7,503.0,204.0
2005-01-31 17:00:00,4.1,21.1,640.0,226.78671328671334
2005-01-31 18:00:00,5.6,27.4,671.0,226.78671328671334
2005-01-31 19:00:00,5.6,28.5,671.0,226.78671328671334
2005-01-31 20:00:00,5.6,28.5,671.0,226.78671328671334
2005-01-31 21:00:00,3.7,15.0,586.0,226.78671328671334
2005-01-31 22:00:00,2.1,7.1,360.0,208.0
2005-01-31 23:00:00,1.4,5.4,231.0,161.0
2005-02-01 00:00:00,1.3,4.8,200.0,146.0
2005-02-01 01:00:00,1.1,3.8,153.0,123.0
2005-02-01 02:00:00,1.0,3.5,135.0,109.0
2005-02-01 03:00:00,0.9,3.3,165.5,112.0
2005-02-01 04:00:00,0.8,3.6,196.0,115.0
2005-02-01 05:00:00,0.9,3.8,208.0,114.0
2005-02-01 06:00:00,1.1,4.2,241.0,122.0
2005-02-01 07:00:00,1.6,7.7,417.0,149.0
2005-02-01 08:00:00,3.7,20.0,671.0,187.0
2005-02-01 09:00:00,4.8,22.1,671.0,198.0
2005-02-01 10:00:00,4.1,17.2,671.0,196.0
2005-02-01 11:00:00,4.5,21.4,671.0,218.0
2005-02-01 12:00:00,4.5,19.8,671.0,226.78671328671334
2005-02-01 13:00:00,3.7,18.8,671.0,181.0
2005-02-01 14:00:00,4.2,18.8,660.0,179.0
2005-02-01 15:00:00,3.3,16.7,492.0,151.0
2005-02-01 16:00:00,3.2,14.4,497.0,162.0
2005-02-01 17:00:00,3.6,16.3,562.0,165.0
2005-02-01 18:00:00,3.5,14.4,539.0,173.0
2005-02-01 19:00:00,4.1,17.0,502.0,188.0
2005-02-01 20:00:00,4.0,14.8,452.0,186.0
2005-02-01 21:00:00,3.3,9.8,357.0,172.0
2005-02-01 22:00:00,3.0,6.1,289.0,150.0
2005-02-01 23:00:00,2.6,5.4,221.0,137.0
2005-02-02 00:00:00,2.6,4.7,204.0,133.0
2005-02-02 01:00:00,2.6,5.1,183.0,122.0
2005-02-02 02:00:00,2.9,6.9,222.0,130.0
2005-02-02 03:00:00,2.9,7.3,216.0,125.5
2005-02-02 04:00:00,2.5,4.8,210.0,121.0
2005-02-02 05:00:00,2.0,3.6,185.0,115.0
2005-02-02 06:00:00,2.2,4.5,257.0,125.0
2005-02-02 07:00:00,2.4,5.2,297.0,136.0
2005-02-02 08:00:00,4.0,15.1,573.0,174.0
2005-02-02 09:00:00,5.6,27.3,671.0,224.0
2005-02-02 10:00:00,5.6,19.6,671.0,226.78671328671334
2005-02-02 11:00:00,4.3,14.8,671.0,205.0
2005-02-02 12:00:00,4.0,14.5,671.0,204.0
2005-02-02 13:00:00,2.6,10.1,388.0,139.0
2005-02-02 14:00:00,2.2,10.1,337.0,133.0
2005-02-02 15:00:00,1.9,8.3,326.0,127.0
2005-02-02 16:00:00,1.8,9.0,329.0,124.0
2005-02-02 17:00:00,3.1,13.4,465.0,158.0
2005-02-02 18:00:00,4.8,19.5,612.0,171.0
2005-02-02 19:00:00,5.6,27.8,671.0,193.0
2005-02-02 20:00:00,5.6,28.5,671.0,195.0
2005-02-02 21:00:00,4.1,15.6,655.0,212.0
2005-02-02 22:00:00,1.8,7.0,332.0,193.0
2005-02-02 23:00:00,1.7,7.8,287.0,167.0
2005-02-03 00:00:00,1.7,5.6,242.0,156.0
2005-02-03 01:00:00,1.5,6.0,242.0,153.0
2005-02-03 02:00:00,1.1,3.9,192.0,128.0
2005-02-03 03:00:00,0.9,2.8,163.0,112.0
2005-02-03 04:00:00,0.6,2.6,134.0,96.0
2005-02-03 05:00:00,0.3,2.9,142.0,105.0
2005-02-03 06:00:00,0.4,2.8,194.0,130.0
2005-02-03 07:00:00,0.6,4.2,216.0,134.0
2005-02-03 08:00:00,3.0,16.7,671.0,226.78671328671334
2005-02-03 09:00:00,5.6,28.5,671.0,226.78671328671334
2005-02-03 10:00:00,4.9,20.7,671.0,226.78671328671334
2005-02-03 11:00:00,3.5,15.5,671.0,226.78671328671334
2005-02-03 12:00:00,2.2,10.3,551.0,226.78671328671334
2005-02-03 13:00:00,2.7,13.8,565.0,226.78671328671334
2005-02-03 14:00:00,2.7,12.7,532.0,214.0
2005-02-03 15:00:00,2.1,11.4,459.0,174.0
2005-02-03 16:00:00,2.0,10.2,407.0,157.0
2005-02-03 17:00:00,2.4,14.3,434.0,170.0
2005-02-03 18:00:00,5.6,28.5,671.0,212.0
2005-02-03 19:00:00,5.6,28.5,671.0,226.78671328671334
2005-02-03 20:00:00,3.9,17.6,646.0,226.78671328671334
2005-02-03 21:00:00,2.7,12.6,471.0,216.0
2005-02-03 22:00:00,3.0,15.5,528.0,217.0
2005-02-03 23:00:00,2.1,9.1,378.0,203.0
2005-02-04 00:00:00,1.2,6.4,235.0,161.0
2005-02-04 01:00:00,1.2,5.1,217.0,147.0
2005-02-04 02:00:00,0.7,3.3,141.0,111.0
2005-02-04 03:00:00,0.9,5.3,149.5,113.0
2005-02-04 04:00:00,0.8,3.1,158.0,115.0
2005-02-04 05:00:00,0.4,2.2,87.0,80.0
2005-02-04 06:00:00,0.7,3.9,194.0,122.0
2005-02-04 07:00:00,1.4,6.9,401.0,186.0
2005-02-04 08:00:00,4.0,19.7,671.0,226.78671328671334
2005-02-04 09:00:00,3.9,20.1,654.0,226.78671328671334
2005-02-04 10:00:00,3.1,16.3,566.0,226.78671328671334
2005-02-04 11:00:00,3.2,14.3,649.0,226.78671328671334
2005-02-04 12:00:00,1.5,7.0,309.0,169.0
2005-02-04 13:00:00,1.2,6.3,229.0,138.0
2005-02-04 14:00:00,1.9,8.6,312.0,149.0
2005-02-04 15:00:00,1.5,6.6,276.0,165.0
2005-02-04 16:00:00,1.4,6.1,236.0,156.0
2005-02-04 17:00:00,1.9,8.8,312.0,184.0
2005-02-04 18:00:00,2.2,9.4,345.0,197.0
2005-02-04 19:00:00,3.0,11.8,386.0,204.0
2005-02-04 20:00:00,2.6,11.3,356.0,207.0
2005-02-04 21:00:00,2.8,9.7,467.0,208.0
2005-02-04 22:00:00,1.6,5.8,287.0,174.0
2005-02-04 23:00:00,1.3,5.3,239.0,157.0
2005-02-05 00:00:00,1.6,5.3,266.0,166.0
2005-02-05 01:00:00,1.5,5.1,261.0,167.0
2005-02-05 02:00:00,1.3,4.8,223.0,154.0
2005-02-05 03:00:00,1.6,6.4,247.5,159.0
2005-02-05 04:00:00,2.0,7.0,272.0,164.0
2005-02-05 05:00:00,1.3,4.4,226.0,149.0
2005-02-05 06:00:00,0.9,5.6,250.0,150.0
2005-02-05 07:00:00,1.4,7.3,402.0,205.0
2005-02-05 08:00:00,3.1,12.7,671.0,226.78671328671334
2005-02-05 09:00:00,4.1,11.3,671.0,226.78671328671334
2005-02-05 10:00:00,1.3,4.9,302.0,200.0
2005-02-05 11:00:00,0.9,3.8,210.0,147.0
2005-02-05 12:00:00,1.0,3.4,180.0,128.0
2005-02-05 13:00:00,1.0,4.2,165.0,121.0
2005-02-05 14:00:00,1.1,3.7,180.0,129.0
2005-02-05 15:00:00,0.8,3.3,147.0,110.0
2005-02-05 16:00:00,1.0,3.4,177.0,126.0
2005-02-05 17:00:00,0.9,3.1,157.0,121.0
2005-02-05 18:00:00,0.9,4.3,195.0,142.0
2005-02-05 19:00:00,1.6,6.2,263.0,174.0
2005-02-05 20:00:00,1.4,5.2,239.0,168.0
2005-02-05 21:00:00,1.4,5.8,267.0,180.0
2005-02-05 22:00:00,1.1,3.5,214.0,157.0
2005-02-05 23:00:00,1.2,4.9,236.0,162.0
2005-02-06 00:00:00,1.8,4.7,251.0,173.0
2005-02-06 01:00:00,1.4,4.9,255.0,176.0
2005-02-06 02:00:00,1.4,5.0,235.0,172.0
2005-02-06 03:00:00,0.9,2.9,182.0,140.0
2005-02-06 04:00:00,0.8500000000000001,2.6,129.0,108.0
2005-02-06 05:00:00,0.8,1.8,95.0,88.0
2005-02-06 06:00:00,0.7,1.3,95.0,85.0
2005-02-06 07:00:00,0.7,1.5,100.0,88.0
2005-02-06 08:00:00,0.6,1.3,110.0,94.0
2005-02-06 09:00:00,0.8,2.0,149.0,115.0
